OSM_tag_name,OSM_tag_value,Element_icon ,Comment ,Useful_for_MapAction,Data Category description,Cat_value,Date Theme description,Theme_value,Conforms_to_MA_Hierarchy,OSM_Element ,Data type,pt,ln,py,rel
route ,canoe ,Way Relation ,Route for canoeing through a waterway. ,Y,Transport,tran,Highway,hwy,#N/A,Way Relation ,ln rel ,#N/A,ln,#N/A,rel
route ,detour ,Way ,Route for fixed detour routes. Examples are Bedarfsumleitung in Germany and uitwijkroute in the Netherlands ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
route ,ferry ,Way Relation ,"The route a ferry takes from terminal to terminal Please make sure to add at least one node per tile (zoom level 12), better at least one every few km, so offline editors catch it with bbox requests. ",Y,Transport,tran,Ferry,fer,#N/A,Way Relation ,ln rel ,#N/A,ln,#N/A,rel
route ,hiking ,Way Relation ,Hiking explains how to tag hiking routes ,Y,Transport,tran,Highway,hwy,#N/A,Way Relation ,ln rel ,#N/A,ln,#N/A,rel
route ,mtb ,Way ,Mountain biking explains how to tag mtb routes ,Y,Transport,tran,Highway,hwy,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
route ,pipeline ,Way ,"For pipelines, pipeline markers, and pipeline stations ",Y,Utilities,util,Pipeline,ppl,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
route ,piste ,Relation ,"Proposed for the routes of pistes (e.g., snowshoe or XC-Ski trails) in winter sport areas. ",Y,Transport,tran,Highway,hwy,#N/A,Relation ,rel ,#N/A,#N/A,#N/A,rel
route ,power ,Way ,where power lines use the same towers (the same way) ,Y,Utilities,util,Power Line,pwl,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
route ,railway ,Way Relation ,"A sequence of railway ways, often named (e.g., Channel Tunnel). See Railways ",Y,Transport,tran,Railway / railroad,rrd,#N/A,Way Relation ,ln rel ,#N/A,ln,#N/A,rel
route ,road ,Way Relation ,Can be used to map various road routes/long roads ,Y,Transport,tran,Road,rds,#N/A,Way Relation ,ln rel ,#N/A,ln,#N/A,rel
route ,ski ,Way ,"For ski tracks (e.g., XC-Ski Trails User:Langläufer/Loipemap) ",Y,Transport,tran,Highway,hwy,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
route ,train ,Way Relation ,"Train services (e.g., London-Paris Eurostar) See Railways ",Y,Transport,tran,Railway / railroad,rrd,#N/A,Way Relation ,ln rel ,#N/A,ln,#N/A,rel
route ,tram ,Way Relation ,See Trams for more information on tagging tram services ,Y,Transport,tran,Railway / railroad,rrd,#N/A,Way Relation ,ln rel ,#N/A,ln,#N/A,rel
route ,user defined ,Node Area ,Tag statistic according to Taginfo,Y,Transport,tran,Road,rds,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,alcohol ,Node Area ,Government owned or licensed shop selling alcohol. See also shop=beverages. ,N,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,bakery ,Node Area ,Selling bread ,Y,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,beverages ,Node Area ,Shop focused on selling alcoholic and non-alcoholic beverages. See also shop=alcohol. ,N,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,butcher ,Node Area ,Selling meat ,Y,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,cheese ,Node Area ,Selling cheese ,N,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,chocolate ,Node Area ,Selling chocolate ,N,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,confectionery ,Node Area ,A shop selling sweets or candy ,N,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,convenience ,Node Area ,A small local shop carrying a small subset of the items you would find in a supermarket ,Y,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,deli ,Node Area ,"A shop selling delicatessen (fine foods), possibly also fine wine. ",Y,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,farm ,Node Area ,A shop or roadside stand that sells freshly harvested farm produce ,Y,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,greengrocer ,Node Area ,Selling vegetables and fruits. ,Y,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,organic ,Node Area ,A shop selling organic food. Alternatively you can use the more versatile organic=* in combination with a general shop=* key (In this case: shop=supermarket or shop=convenience). ,Y,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,pasta ,Node Area ,"A shop selling (fresh) pasta, ravioli, etc. ",Y,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,seafood or fish ,Node Area ,A shop selling fish/seafood. ,Y,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,tea ,Node Area ,A tea shop. ,N,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,department_store ,Node Area ,A single large store - often multiple storeys high - selling a large variety of goods (see also shop=mall) ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,general ,Node Area ,A store that carries a general line of merchandise. (see also shop=convenience if it sells food). ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,kiosk ,Node Area ,"A small shop on the pavement that sells magazines, tobacco, newspapers, sweets and stamps. ",Y,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,mall ,Mf node.pngMf area.png ,A shopping mall - multiple stores under one roof (also known as a shopping centre) ,Y,LandUse,land,Buildings,bld,#N/A,Node Area,pt py,pt,#N/A,py,#N/A
shop ,supermarket ,Node Area ,Supermarket ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,baby_goods ,Node Area ,"A shop that sells objects for babies (clothes, prams, cots, toys). ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,bag ,Node Area ,A shop that sells bags ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,boutique ,Node Area ,"A small shopping outlet, especially one that specializes in elite and fashionable items ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,clothes ,Node Area ,"A shop selling clothes (other related values in use are: fashion, shoes) ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,fabric ,Node Area ,"A shop that sells fabric and other materials for the purpose of making clothes and other products, eg dress making. ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,jewelry ,Node Area ,Jewellers shops. ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,shoes ,Node Area ,Selling shoes. ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,charity ,Node Area ,"A charity shop is a shop operated by a charity, for the purposes of fundraising. ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,second_hand ,Node Area ,A shop buying and selling used clothes and other things. See also shop=pawnbroker ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,variety_store ,Node Area ,"A variety store retailer is a retail store that sells inexpensive items, sometimes with a single price point for all items in the store. ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,beauty ,Node Area ,"A non-hairdresser beauty shop, spa, nail salon, etc.. See also shop=hairdresser. ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,chemist ,Node Area ,"A shop selling articles of personal hygiene, cosmetics, and household cleaning products (for a shop that potentially dispenses prescription drugs, cf. pharmacy. U.S. drug store, see amenity=pharmacy) ",Y,Health ,heal,Medical facilities,med,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,erotic ,Node Area ,"A shop for erotictoys, -clothes or other eroticstuff. ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,hairdresser ,Node Area ,"Here you can get your hair cut, coloured, ... See also shop=beauty ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,hearing_aids ,Node Area ,A shop specialized in selling hearing aids devices ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,herbalist ,Node Area ,"A shop specialized in selling herbs, often for medical purposes ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,massage ,Mf node.pngMf area.png ,A massage shop ,N,LandUse,land,Buildings,bld,#N/A,Node Area,pt py,pt,#N/A,py,#N/A
shop ,optician ,Node Area ,"A shop that sells eyeglasses, contact lenses (may also check your eyes). ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,tattoo ,Node Area ,A tattoo parlour. ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,bathroom_furnishing ,Node Area ,Selling bathroom furniture and accessories ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,doityourself ,Node Area ,"A shop that sells tools and supplies to do-it-yourself householders, gardening, ... ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,florist ,Node Area ,Get your bouquet of flowers from here (see shop=garden_centre for potted flowers). ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,furnace ,Node Area ,A shop for furnances and ovens ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,garden_centre ,Node Area ,"Selling potted flowers, maybe even trees (see also shop=florist for flower bouquets). ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,gas ,Node Area ,"A shop where technical gas, such as argon, oxygen, acetylene, nitrogen, carbon dioxide, etc can be purchased in bottles ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,glaziery ,Node Area ,Selling and installing glazing for windows and doors. ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,hardware ,Node Area ,"A shop that sells building supplies including screws, bolts & paints, ... See also shop=doityourself ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,houseware ,Node Area ,"A shop that sells crockery, cutlery, kitchenware, small household appliances. ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,locksmith ,Node Area ,"A shop that sells keys, see also craft=locksmith and craft=key_cutter ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,paint ,Node Area ,A shop where you can buy paints. ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,trade ,Node Area ,"A place of business that specifically sells one or more building supplies such as timber/wood, cement etc. See also shop=doityourself ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,antiques ,Node Area ,Retail store specializing in the selling of antiques. ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,bed ,Node Area ,A shop that specalises in selling mattresses and other bedding products. ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,candles ,Node Area ,"A shop primarily selling candles and candle accessories (holders, etc) ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,carpet ,Node Area ,A shop selling carpets ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,curtain ,Node Area ,Shop that specalises in selling curtains or drapes (see also shop=fabric) ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,furniture ,Node Area ,"Selling furniture, might range from small decorational items to a whole flat interieur ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,interior_decoration ,Node Area ,Shop for interior decorations. ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,kitchen ,Node Area ,"A shop where you can plan and buy your kitchen. (Sometimes called ""kitchen studio"" and the like, but plain kitchen is the most frequently used tag so far.) ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,window_blind ,Node Area ,A shop that sells window blinds. ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,computer ,Node Area ,"A shop selling computers, peripherals, software, ... ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,electronics ,Node Area ,"Selling consumer electronics (TV, radio, ...). Larger ones may also sell computers, fridges, ... ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,hifi ,Node Area ,A shop that sells High Fidelity or High End environment to listen music or watch films at home ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,mobile_phone ,Node Area ,A shop that primarily sells mobile phones and accessories ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,radiotechnics ,Node Area ,"A shop selling electronic components, electrical products, radio measuring devices, supplies for radio and electronics. ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,vacuum_cleaner ,Node Area ,A shop that specalises in the sale of vacuum cleaners and associated products. ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,bicycle ,Node Area ,"A shop that sells bicycles, bicycle equipment and may rent or repair them ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,car ,Node Area ,Car store - a place to buy cars or to get your car repaired ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,car_repair ,Node Area ,A shop focused on car repair (usually independent of a specific car brand). ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,car_parts ,Node Area ,"Shop for auto parts, auto accessories, motor oil, car chemicals, etc. ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,dive ,Node Area ,Shop where you can buy or rent diving equipment. ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,fishing ,Node Area ,shop where to buy fishing equipment. ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,free_flying ,Node Area ,shop where to buy free_flying equipment. ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,hunting ,Node Area ,Shop where you can buy gun and hunting equipment. ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,motorcycle ,Node Area ,"A shop that sells motorcycles and/or related accessories, clothes, parts, repair and rental services. ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,outdoor ,Node Area ,"A shop that sells camping, walking, climbing, and other outdoor sports equipment (GPSes, etc.) ",Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,sports ,Node Area ,A shop selling sporting goods. ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,art ,Node Area ,A private art gallery which sells works of art. ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,craft ,Node Area ,"An arts and crafts supply store. Commonly sold items are paper, canvas, paint, pencils, crafting wood, crafting tools, etc. - look at craft=* ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,frame ,Node Area ,A shop where you can buy frames. ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,music ,Node Area ,where music is purchased (vinyl/CDs/...) ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,musical_instrument ,Node Area ,"A shop where you can buy musical instruments, lyrics, scores. ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
shop ,video ,Node Area ,A shop that sells or rents out videos/DVDs. ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
